Customer ID,Order Date,Sales
CC-12145,2019-01-30,2147.3360000000002
CC-12145,2019-09-07,47.516000000000005
CC-12145,2019-09-10,51.52
CC-12145,2020-08-08,10.56
CC-12145,2020-08-26,6.48
CC-12145,2021-09-15,31.744
CC-12220,2018-09-09,10.895999999999999
CC-12220,2018-10-04,589.41
CC-12220,2018-11-14,32.4
CC-12220,2019-05-07,45.68
CC-12220,2020-03-03,962.406
CC-12220,2020-03-28,93.9
CC-12220,2020-07-08,127.28
CC-12220,2020-10-01,111.75
CC-12220,2021-06-26,904.116
CC-12220,2021-11-16,354.77
CC-12220,2021-12-10,437.65000000000003
CC-12370,2020-05-23,8539.02
CC-12370,2020-07-07,3136.868
CC-12370,2020-08-15,225.296
CC-12370,2021-11-06,1.248
CC-12370,2021-11-17,226.64
CC-12430,2019-09-06,271.764
CC-12430,2020-01-17,724.55
CC-12430,2020-09-17,12.32
CC-12430,2020-09-19,18.192
CC-12430,2020-11-10,45.616
CC-12430,2020-11-13,217.05599999999998
CC-12430,2021-05-20,868.452
CC-12430,2021-10-03,462.52000000000004
CC-12430,2021-11-06,40.28
CC-12430,2021-12-30,209.3
CC-12475,2018-05-16,56.4
CC-12475,2020-05-02,90.51599999999999
CC-12475,2020-10-07,10.56
CC-12475,2020-11-04,686.4
CC-12475,2020-11-07,14.96
CC-12475,2021-08-07,63.96
CC-12475,2021-09-11,524.018
CC-12475,2021-09-30,164.88
CC-12475,2021-11-21,47.744
CC-12550,2021-06-15,47.976000000000006
CC-12550,2021-12-01,55.488
CC-12550,2021-12-03,10.368
CC-12610,2018-08-27,1812.0100000000002
CC-12610,2019-07-30,61.792
CC-12610,2019-09-07,140.736
CC-12610,2020-03-19,31.086
CC-12610,2020-07-21,1.9409999999999998
CC-12610,2020-10-10,227.658
CC-12610,2021-11-26,265.408
CC-12670,2018-12-23,619.8480000000001
CC-12670,2019-09-12,21.98
CC-12670,2020-03-03,134.85
CC-12670,2020-11-27,271.992
CC-12670,2020-12-16,4.788
CC-12670,2021-06-18,956.8035
CC-12670,2021-12-01,259.44
CC-12685,2018-03-22,59.109
CC-12685,2019-01-09,364.07
CC-12685,2019-09-14,1884.144
CC-12685,2019-10-23,546.792
CD-11920,2018-03-24,24.9
CD-11920,2019-11-27,283.92
CD-11920,2020-12-29,152.51999999999998
CD-11920,2021-05-26,12.96
CD-11920,2021-11-20,1559.6680000000001
CD-11980,2020-11-24,24.784000000000002
CD-11980,2021-03-18,296.02200000000005
CD-11980,2021-11-06,318.96
CD-12280,2021-11-05,796.036
CD-12280,2021-11-18,409.548
CD-12790,2018-02-02,12.35
CD-12790,2018-12-27,107.346
CD-12790,2019-09-21,609.4359999999999
CD-12790,2020-10-15,1058.2700000000002
CD-12790,2020-11-26,73.33
CG-12040,2019-06-01,11.76
CG-12040,2020-06-20,538.0219999999999
CG-12040,2020-09-10,67.56
CG-12040,2020-10-24,239.976
CG-12040,2021-03-19,28.91
CG-12040,2021-11-11,18.24
CG-12520,2019-10-15,136.72
CG-12520,2020-11-08,993.9000000000001
CG-12520,2021-01-26,18.16
CH-12070,2019-06-25,109.36
CH-12070,2019-10-30,299.9
CH-12070,2020-02-08,1127.976
CJ-11875,2020-12-30,16.52
CJ-12010,2020-03-10,176.78400000000002
CJ-12010,2020-05-07,4835.976
CJ-12010,2020-07-22,15.808
CJ-12010,2020-12-03,413.008
CJ-12010,2021-01-26,11.84
CJ-12010,2021-03-27,1875.1280000000002
CJ-12010,2021-05-01,3740.51
CJ-12010,2021-06-24,95.92
CK-12205,2018-03-11,18.784
CK-12205,2018-06-16,115.952
CK-12205,2018-07-28,193.152
CK-12205,2019-03-28,20.784
CK-12205,2019-10-02,64.072
CK-12205,2020-06-05,79.792
CK-12205,2020-07-16,644.198
CK-12205,2020-07-23,203.648
CK-12205,2020-11-21,235.851
CK-12205,2021-05-12,87.6
CK-12205,2021-08-07,237.608
CK-12205,2021-08-18,10.782
CK-12205,2021-11-21,1242.6319999999998
CK-12325,2018-03-14,1139.92
CK-12325,2018-06-02,133.128
CK-12325,2020-04-08,215.83999999999997
CK-12325,2021-02-17,1448.853
CK-12325,2021-09-01,7.58
CK-12595,2018-12-26,15.39
CK-12595,2019-07-11,676.7340000000002
CK-12595,2019-08-13,5.64
CK-12595,2020-03-12,29.34
CK-12595,2020-04-08,24.7
CK-12595,2020-06-06,678.8700000000001
CK-12595,2020-09-19,69.52
CK-12595,2021-01-29,12.128
CK-12595,2021-02-23,37.44
CK-12595,2021-11-14,123.588
CK-12595,2021-11-17,699.4000000000001
CK-12760,2018-02-07,115.36
CK-12760,2018-12-09,34.68
CK-12760,2019-07-26,266.35200000000003
CK-12760,2019-09-06,7.24
CK-12760,2020-02-01,56.45
CK-12760,2020-02-19,34.38
CK-12760,2020-11-13,279.81
CK-12760,2021-03-28,68.742
CK-12760,2021-10-09,719.095
CL-11890,2018-07-26,123.552
CL-11890,2020-12-01,16.74
CL-11890,2021-06-10,40.032
CL-11890,2021-09-15,1081.69
CL-12565,2018-03-04,354.9
CL-12565,2018-07-12,134.4
CL-12565,2018-09-02,21.24
CL-12565,2018-09-10,1508.768
CL-12565,2019-12-30,3251.34
CL-12565,2020-05-08,1110.344
CL-12565,2020-05-28,1157.68
CL-12565,2020-09-14,1111.4180000000001
CL-12565,2020-11-03,103.19999999999999
CL-12565,2020-12-19,303.92
CL-12565,2021-03-17,17.456
CL-12565,2021-03-21,1805.88
CL-12700,2020-04-24,1344.42
CL-12700,2020-09-24,532.496
CL-12700,2021-01-28,449.91
CL-12700,2021-04-14,8.76
CM-11815,2018-11-14,20.736
CM-11815,2018-12-31,49.568000000000005
CM-11815,2020-09-23,13.68
CM-11815,2021-03-10,111.96
CM-11815,2021-05-28,483.48
CM-11815,2021-08-21,994.464
CM-11935,2019-09-24,35.12
CM-11935,2020-01-22,530.2719999999999
CM-12115,2019-03-29,17.64
CM-12115,2021-03-31,782.4
CM-12115,2021-10-02,386.62
CM-12115,2021-12-22,474.95
CM-12160,2020-10-21,98.16
CM-12160,2020-12-17,2003.52
CM-12160,2021-08-18,23.18
CM-12160,2021-09-28,1.744
CM-12160,2021-10-21,401.36400000000003
CM-12160,2021-12-04,5.346
CM-12190,2019-09-18,443.92
CM-12190,2019-10-17,77.88
CM-12190,2019-11-09,11.352
CM-12190,2021-08-03,183.372
CM-12190,2021-11-16,119.94
CM-12190,2021-12-22,638.68
CM-12235,2020-05-01,140.52
CM-12235,2020-05-26,26.94
CM-12235,2020-08-12,1399.944
CM-12235,2020-11-27,39.808
CM-12235,2020-12-10,698.5
CM-12385,2019-03-16,6412.7699999999995
CM-12385,2019-09-14,269.49
CM-12385,2021-01-03,2031.392
CM-12385,2021-11-23,240.36800000000002
CM-12445,2018-06-09,30.46
CM-12445,2020-09-26,124.58
CM-12445,2020-10-20,132.95000000000002
CM-12655,2019-11-03,1345.418
CM-12655,2020-08-08,23.34
CM-12655,2020-11-13,2294.9
CM-12655,2021-10-01,1704.89
CM-12655,2021-12-03,521.96
CM-12715,2018-03-07,1143.8220000000001
CM-12715,2018-09-26,68.53
CM-12715,2018-10-10,1488.774
CM-12715,2019-03-01,1283.3264
CP-12085,2018-12-04,129.98
CP-12085,2019-03-24,46.9
CP-12085,2019-09-03,238.15200000000002
CP-12085,2020-03-30,11.34
CP-12085,2020-05-26,232.62400000000002
CP-12085,2021-01-13,4619.33
CP-12085,2021-08-29,78.03999999999999
CP-12085,2021-10-09,45.888000000000005
CP-12340,2018-03-17,3455.13
CP-12340,2019-11-07,1361.6309999999999
CP-12340,2020-05-21,111.96
CP-12340,2020-06-17,584.7700000000001
CP-12340,2020-10-14,177.0
CP-12340,2021-04-24,113.568
CP-12340,2021-07-23,13.128
CR-12580,2020-04-18,240.03999999999996
CR-12580,2020-09-23,10.527999999999999
CR-12580,2020-11-24,25.35
CR-12580,2021-11-03,1872.934
CR-12625,2018-06-01,334.68
CR-12625,2018-08-23,19.44
CR-12625,2020-09-16,121.78
CR-12730,2018-08-20,421.37199999999996
CR-12730,2020-06-12,23.12
CR-12730,2020-08-22,251.15800000000002
CR-12730,2021-10-13,904.9
CR-12820,2019-01-24,13.12
CR-12820,2021-02-17,702.8424
CR-12820,2021-10-06,681.9100000000001
CS-11845,2018-12-14,9.264
CS-11845,2019-04-02,9.156
CS-11845,2019-09-17,25.031999999999996
CS-11845,2021-02-11,1051.912
CS-11845,2021-09-30,183.59
CS-11860,2018-05-02,479.98400000000004
CS-11860,2018-06-30,9.288
CS-11860,2019-10-19,1.72
CS-11860,2021-06-02,25.344
CS-11860,2021-07-12,3.8160000000000003
CS-11860,2021-07-21,17.48
CS-11950,2018-06-08,585.552
CS-11950,2018-11-18,730.0090000000001
CS-11950,2019-09-25,122.62200000000001
CS-11950,2020-03-31,312.76599999999996
CS-11950,2020-04-03,99.846
CS-11950,2020-09-03,8.808
CS-11950,2020-10-21,615.406
CS-11950,2021-05-07,419.944
CS-11950,2021-07-20,78.504
CS-11950,2021-10-24,11.68
CS-11950,2021-12-05,51.41
CS-12130,2018-08-05,472.044
CS-12130,2019-09-21,199.74
CS-12130,2019-12-20,88.8
CS-12130,2020-08-28,124.05600000000001
CS-12175,2018-08-12,196.21
CS-12175,2020-04-17,79.12
CS-12175,2020-09-26,9.99
CS-12175,2021-04-06,8.1
CS-12175,2021-05-12,551.038
CS-12250,2018-01-13,1287.26
CS-12250,2018-02-07,64.96
CS-12250,2018-11-28,542.34
CS-12250,2019-01-04,72.24000000000001
CS-12250,2019-11-03,6.608
CS-12250,2019-11-20,139.816
CS-12250,2020-06-28,41.32000000000001
CS-12250,2020-09-22,18.96
CS-12250,2021-01-23,138.43200000000002
CS-12250,2021-10-08,419.832
CS-12250,2021-11-23,10.687999999999999
CS-12250,2021-12-04,11.76
CS-12355,2018-08-15,306.54
CS-12355,2019-06-23,366.99
CS-12355,2019-09-04,919.49
CS-12355,2020-03-17,39.68
CS-12355,2021-04-14,253.12800000000001
CS-12355,2021-06-16,503.872
CS-12355,2021-07-07,17.472
CS-12355,2021-11-12,47.1
CS-12355,2021-11-17,35.04
CS-12355,2021-12-24,712.85
CS-12400,2018-09-26,310.12
CS-12400,2019-10-02,270.34
CS-12400,2020-05-10,743.988
CS-12400,2020-11-05,29.12
CS-12400,2021-04-07,1735.8505
CS-12400,2021-09-05,2.78
CS-12400,2021-09-15,300.904
CS-12400,2021-11-13,230.37599999999998
CS-12400,2021-12-28,28.38
CS-12460,2021-07-03,311.96000000000004
CS-12460,2021-12-03,238.684
CS-12490,2019-01-12,282.31600000000003
CS-12490,2020-04-18,13.83
CS-12490,2020-08-12,562.2925
CS-12490,2020-11-01,111.67200000000001
CS-12505,2018-03-26,18.75
CS-12505,2019-05-12,38.519999999999996
CS-12505,2020-09-17,396.0
CS-12505,2020-11-13,52.136
CS-12505,2020-11-25,5016.548999999999
CS-12505,2021-11-02,168.1
CT-11995,2018-05-07,1091.35
CT-11995,2018-12-20,596.664
CT-11995,2019-09-15,215.18
CT-11995,2020-08-13,244.29999999999998
CT-11995,2020-11-26,494.98199999999997
CT-11995,2021-06-04,8.64
CT-11995,2021-06-29,312.552
CT-11995,2021-09-25,278.23
CV-12295,2018-03-28,1190.84
CV-12295,2018-09-02,239.976
CV-12295,2020-09-04,147.26
CV-12295,2021-03-25,1069.132
CV-12295,2021-04-20,183.42000000000002
CV-12805,2020-05-09,1013.792
CV-12805,2020-09-01,21.88
CV-12805,2021-01-20,207.84599999999998
CV-12805,2021-02-18,287.326
CV-12805,2021-04-20,478.41600000000005
CV-12805,2021-04-27,253.3856
CV-12805,2021-06-01,53.9
CV-12805,2021-09-04,11.808
CV-12805,2021-12-25,41.96
CW-11905,2018-06-09,142.344
CW-11905,2019-01-23,43.66
CW-11905,2019-05-31,7.56
CW-11905,2020-11-04,50.76800000000001
CW-11905,2021-05-13,299.52
CW-11905,2021-12-08,592.74
CY-12745,2018-12-12,210.392
CY-12745,2019-05-25,467.04
CY-12745,2019-06-28,627.664
CY-12745,2020-08-15,75.126
CY-12745,2020-09-03,87.28
CY-12745,2021-09-16,17.9
CY-12745,2021-10-31,518.6800000000001
Co-12640,2018-06-20,475.41999999999996
Co-12640,2018-11-29,5.04
Co-12640,2018-12-27,62.967999999999996
Co-12640,2019-08-02,564.768
Co-12640,2020-06-29,191.88
DA-13450,2018-04-25,16.608
DA-13450,2018-09-10,9.64
DA-13450,2018-09-26,52.752
DA-13450,2021-01-12,77.75999999999999
DB-12910,2018-10-24,10.368
DB-12910,2020-04-01,7.04
DB-12910,2020-09-09,15.008
DB-12910,2020-10-03,1027.676
DB-12910,2021-03-31,732.93
DB-12910,2021-09-11,184.66
DB-12910,2021-12-02,45.66
DB-12910,2021-12-09,148.257
DB-12970,2018-11-12,203.12120000000002
DB-12970,2020-07-24,253.764
DB-12970,2020-12-25,1179.8220000000001
DB-12970,2021-05-03,832.96
DB-13060,2018-03-01,457.56800000000004
DB-13060,2018-06-21,1326.69
DB-13060,2020-03-18,871.8
DB-13060,2020-06-06,714.3
DB-13060,2021-09-15,323.976
DB-13060,2021-12-14,457.17600000000004
DB-13120,2019-05-01,277.632
DB-13120,2019-09-03,178.79
DB-13120,2019-12-06,8.96
DB-13120,2019-12-24,167.31
DB-13120,2019-12-27,1568.862
DB-13120,2021-01-12,760.98
DB-13120,2021-11-12,10.56
DB-13210,2019-03-22,162.07199999999997
DB-13210,2020-03-26,187.61599999999999
DB-13210,2020-05-20,2.694
DB-13210,2020-06-09,122.352
DB-13210,2020-09-05,1024.6370000000002
DB-13210,2020-09-15,5.343999999999999
DB-13210,2020-11-30,36.192
DB-13210,2021-10-07,85.52
DB-13210,2021-12-09,188.24
DB-13210,2021-12-21,517.9100000000001
DB-13270,2018-02-04,117.136
DB-13270,2019-04-24,25.99
DB-13270,2019-11-30,3.8819999999999997
DB-13270,2020-08-12,37.312
DB-13270,2020-12-02,2781.77
DB-13270,2020-12-11,403.92
DB-13270,2021-06-19,464.373
DB-13270,2021-11-07,821.514
DB-13360,2018-11-19,166.44
DB-13360,2019-06-26,43.056000000000004
DB-13360,2020-03-13,51.184
DB-13360,2020-04-26,434.64599999999996
DB-13360,2021-04-10,386.14
DB-13405,2019-08-08,601.44
DB-13405,2019-09-17,87.16799999999999
DB-13405,2021-03-17,496.634
DB-13405,2021-06-26,526.45
DB-13555,2018-04-21,828.84
DB-13555,2018-09-20,2.8160000000000003
DB-13555,2018-10-11,16.23
DB-13555,2021-03-02,627.48
DB-13555,2021-05-06,1407.2048
DB-13555,2021-09-08,9.096
DB-13555,2021-09-14,1017.136
DB-13615,2018-09-30,43.176
DB-13615,2019-09-01,979.1039999999999
DB-13615,2020-10-08,387.72
DB-13615,2020-12-08,386.43
DB-13615,2021-05-06,84.416
DB-13615,2021-09-21,55.86
DB-13615,2021-11-27,52.343999999999994
DB-13660,2018-06-17,65.97
DB-13660,2019-11-08,10.475999999999999
DB-13660,2020-12-31,156.512
DB-13660,2021-02-28,17.62
DB-13660,2021-03-25,6.848
DB-13660,2021-09-23,878.816
DB-13660,2021-12-18,18.96
DC-12850,2018-07-05,502.20000000000005
DC-12850,2018-09-13,5.46
DC-12850,2019-03-19,14.495999999999999
DC-12850,2020-03-24,320.12600000000003
DC-12850,2021-06-04,12.48
DC-12850,2021-06-22,37.608000000000004
DC-12850,2021-08-13,2382.9260000000004
DC-12850,2021-09-18,56.51199999999999
DC-12850,2021-11-23,4.36
DC-13285,2018-12-29,144.35999999999999
DC-13285,2019-03-22,598.352
DC-13285,2020-11-10,41.86
DC-13285,2021-10-07,307.666
DC-13285,2021-12-07,82.38
DD-13570,2018-03-31,88.118
DD-13570,2018-12-30,39.128
DD-13570,2020-08-22,4.312
DD-13570,2021-05-02,109.62
DD-13570,2021-07-25,3.304
DD-13570,2021-11-19,25.06
DE-13255,2018-08-22,3.912
DE-13255,2018-11-05,20.04
DE-13255,2019-04-18,1009.13
DE-13255,2019-09-24,1423.34
DE-13255,2020-01-11,94.452
DF-13135,2018-10-04,110.098
DF-13135,2019-12-26,212.64
DF-13135,2020-01-30,2067.796
DG-13300,2018-11-01,76.12
DG-13300,2019-07-03,458.072
DG-13300,2019-10-25,582.336
DG-13300,2020-08-22,19.44
DG-13300,2021-11-28,2059.85
DH-13075,2018-11-21,865.5
DH-13075,2019-03-01,200.73600000000002
DH-13075,2019-06-13,976.29
DH-13075,2020-06-24,8.712
DH-13075,2021-03-28,1435.96
DH-13675,2018-08-12,457.7439999999999
DH-13675,2018-11-28,460.092
DH-13675,2019-09-21,85.3
DH-13675,2019-11-15,39.96
DJ-13420,2018-12-08,119.32
DJ-13420,2019-10-04,392.94
DJ-13420,2019-10-10,45.36
DJ-13420,2020-04-02,1454.9
DJ-13510,2018-08-17,484.78999999999996
DJ-13510,2020-08-26,1603.136
DJ-13510,2021-02-11,20.7
DJ-13510,2021-04-30,95.52
DJ-13510,2021-05-08,128.058
DJ-13510,2021-09-12,91.14
DJ-13510,2021-11-03,15.992
DJ-13510,2021-11-12,62.352
DJ-13630,2019-12-14,319.968
DJ-13630,2020-11-19,147.91199999999998
DJ-13630,2021-12-18,2888.5180000000005
DK-12835,2018-03-26,60.080000000000005
DK-12835,2018-11-23,155.372
DK-12835,2019-02-07,324.10999999999996
DK-12835,2019-10-31,481.69800000000004
DK-12835,2020-03-25,59.52
DK-12835,2020-07-21,423.04999999999995
DK-12835,2020-12-09,82.91999999999999
DK-12835,2021-04-24,107.986
DK-12835,2021-07-05,79.96
DK-12835,2021-09-09,42.28
DK-12835,2021-10-21,512.0640000000001
DK-12835,2021-12-09,927.44
DK-12895,2019-03-08,2531.88
DK-12895,2019-09-25,128.744
DK-12895,2021-08-12,1057.1680000000001
DK-12895,2021-08-27,5.184
DK-12895,2021-11-15,559.2
DK-12985,2018-11-24,646.2
DK-12985,2019-08-02,277.5
DK-12985,2019-12-07,436.86
DK-12985,2021-05-05,23.16
DK-12985,2021-12-23,303.32
DK-13090,2019-03-02,787.53
DK-13090,2019-10-09,30.84
DK-13090,2020-02-14,573.741
DK-13090,2021-02-21,47.903999999999996
DK-13090,2021-10-01,104.85
DK-13090,2021-11-03,1030.742
DK-13090,2021-11-18,74.95
DK-13150,2018-12-05,433.56
DK-13150,2021-12-20,364.27199999999993
DK-13225,2018-03-14,13.940000000000001
DK-13225,2019-11-15,270.35600000000005
DK-13225,2019-12-03,485.29999999999995
DK-13225,2020-03-12,1632.362
DK-13225,2020-07-03,706.86
DK-13225,2020-09-01,71.156
DK-13225,2020-11-26,313.176
DK-13225,2021-06-29,1295.78
DK-13225,2021-12-20,13.464
DK-13375,2018-09-07,377.97
DK-13375,2019-12-06,594.002
DK-13375,2019-12-12,32.308
DK-13375,2020-07-17,656.4000000000001
DK-13375,2020-07-22,1137.4
DK-13375,2021-07-27,297.99
DK-13375,2021-11-12,221.024
DK-13375,2021-12-11,1.392
DL-12865,2018-06-29,32.76
DL-12865,2018-10-15,15.384
DL-12865,2019-11-20,19.65
DL-12865,2020-02-27,170.88
DL-12865,2020-05-02,187.05599999999998
DL-12865,2021-01-19,6.0
DL-12865,2021-09-21,12.294
DL-12925,2018-09-09,1299.99
DL-12925,2018-11-01,733.5600000000001
DL-12925,2019-05-08,545.9100000000001
DL-12925,2019-09-22,204.6
DL-12925,2019-10-12,412.24
DL-12925,2021-11-03,75.9
DL-13315,2018-01-16,299.964
DL-13315,2018-02-06,8.952
DL-13315,2018-02-17,54.208
DL-13315,2020-09-04,131.10399999999998
DL-13315,2020-12-10,442.5
DL-13315,2021-01-03,38.88
DL-13315,2021-11-25,48.87
DL-13315,2021-12-08,433.78000000000003
DL-13330,2018-06-23,23.119999999999997
DL-13330,2019-11-21,508.11
DL-13330,2020-10-28,12.42
DL-13330,2021-11-03,41.37
DL-13495,2019-12-25,255.57999999999998
DL-13495,2020-01-17,316.0
DL-13495,2020-07-22,6.3
DL-13495,2020-10-07,837.6
DL-13495,2021-04-30,62.96
DL-13495,2021-08-15,1801.632
DL-13495,2021-08-21,83.88
DL-13495,2021-10-15,175.37
DM-12955,2018-09-30,795.408
DM-12955,2018-12-09,100.704
DM-12955,2019-04-10,12.832
DM-12955,2019-09-21,220.31
DM-12955,2020-03-21,100.71600000000001
DM-12955,2020-09-29,10.495999999999999
DM-12955,2021-09-07,81.568
DM-13015,2018-09-14,4283.7919999999995
DM-13015,2019-07-08,21.12
DM-13015,2020-05-05,305.49600000000004
DM-13015,2020-09-05,228.58599999999998
DM-13015,2021-08-24,656.64
DM-13015,2021-10-23,837.796
DM-13015,2021-11-03,11.673
DM-13345,2018-11-03,5.76
DM-13345,2018-11-12,7.872000000000001
DM-13345,2019-04-16,127.764
DM-13345,2020-06-17,376.866
DM-13345,2020-11-07,119.976
DM-13345,2020-11-21,445.4
DM-13345,2021-04-08,2747.25
DM-13345,2021-12-08,243.584
DM-13525,2018-07-05,242.546
DM-13525,2019-09-11,1082.1499999999999
DM-13525,2020-09-05,52.096000000000004
DN-13690,2018-09-20,587.14
DN-13690,2018-10-08,123.92
DN-13690,2018-10-12,36.29
DN-13690,2020-04-21,8.32
DN-13690,2020-06-26,22.14
DN-13690,2020-12-22,884.6800000000001
DN-13690,2021-05-27,477.3
DO-13435,2018-10-03,212.952
DO-13435,2019-03-29,73.28
DO-13435,2019-08-24,7.152
DO-13435,2019-11-27,459.4335
DO-13435,2020-05-16,17.34
DO-13435,2021-03-31,84.95
DO-13435,2021-06-02,69.26400000000001
DO-13435,2021-06-26,272.94
DO-13435,2021-08-19,102.72
DO-13645,2019-11-07,76.64
DO-13645,2021-08-19,19.44
DO-13645,2021-09-04,107.55199999999999
DO-13645,2021-09-15,295.056
DO-13645,2021-09-23,212.91
DO-13645,2021-11-27,57.568000000000005
DO-13645,2021-12-04,498.15
DP-13000,2018-01-03,16.448
DP-13000,2019-04-18,209.55
DP-13000,2019-11-24,383.61
DP-13000,2020-05-15,7.763999999999999
DP-13000,2020-11-14,37.629999999999995
DP-13000,2021-03-04,89.568
DP-13000,2021-05-14,87.994
DP-13000,2021-08-26,64.96
DP-13105,2019-08-22,50.111999999999995
DP-13105,2020-06-20,44.040000000000006
DP-13105,2020-09-23,197.96800000000002
DP-13105,2020-12-06,1671.0800000000002
DP-13105,2021-04-13,7.92
DP-13105,2021-09-19,190.01
DP-13105,2021-12-17,32.56
DP-13105,2021-12-24,21.311999999999998
DP-13165,2018-12-02,1050.6
DP-13165,2019-10-10,8.016
DP-13390,2018-07-05,180.96
DP-13390,2018-09-08,75.64
DP-13390,2018-12-21,18.24
DP-13390,2019-03-24,359.05800000000005
DP-13390,2019-05-10,107.75399999999999
DP-13390,2020-05-24,16.656
DP-13390,2020-10-21,4685.076
DP-13390,2021-01-01,3.6
DP-13390,2021-01-06,33.74
DR-12880,2019-09-25,899.91
DR-12880,2019-11-28,796.3240000000001
DR-12880,2020-03-24,403.168
DR-12880,2020-07-14,14.16
DR-12880,2020-08-26,282.95
DR-12880,2021-06-26,287.42400000000004
DR-12880,2021-06-29,694.6700000000001
DR-12880,2021-08-27,2971.7920000000004
DR-12880,2021-12-27,177.636
DR-12940,2018-03-28,302.376
DR-12940,2019-03-30,366.744
DR-12940,2019-09-01,1388.4599999999998
DR-12940,2019-12-27,12.672
DR-12940,2020-10-04,5549.41
DR-12940,2020-11-29,242.176
DR-12940,2021-08-11,477.51
DR-12940,2021-11-10,11.52
DS-13030,2018-07-09,172.097
DS-13030,2021-01-21,654.2420000000001
DS-13030,2021-04-04,400.61
DS-13030,2021-09-28,535.264
DS-13180,2018-04-28,159.98
DS-13180,2019-08-09,646.63
DS-13180,2019-08-21,667.378
DS-13180,2019-09-04,134.376
DS-13180,2020-03-27,92.7
DS-13180,2020-11-28,740.088
DS-13180,2020-12-14,216.224
DS-13180,2021-03-31,205.3328
DS-13180,2021-12-07,19.104
DV-13045,2020-06-12,14.62
DV-13045,2020-09-23,22.979999999999997
DV-13045,2021-06-30,19.52
DV-13045,2021-12-04,188.55200000000002
DV-13045,2021-12-11,873.8109999999999
DV-13465,2018-06-22,663.75
DV-13465,2019-11-09,1170.72
DV-13465,2020-09-10,276.784
DV-13465,2021-06-11,122.97
DV-13465,2021-12-01,1020.263
DW-13195,2018-01-18,64.86399999999999
DW-13195,2018-07-05,4.368
DW-13195,2018-08-19,358.696
DW-13195,2020-11-20,448.418
DW-13195,2021-09-22,27.18
DW-13195,2021-10-22,177.225
DW-13480,2018-06-01,3745.63
DW-13480,2020-01-07,34.58
DW-13480,2020-08-20,14.78
DW-13480,2020-11-12,878.328
DW-13480,2021-05-27,598.3100000000001
DW-13540,2020-02-27,16.192
DW-13540,2020-04-01,88.04
DW-13540,2021-03-06,68.416
DW-13540,2021-08-25,13.152
DW-13540,2021-09-23,158.28
DW-13585,2018-08-24,25.5
DW-13585,2019-06-28,498.492
DW-13585,2020-08-07,179.97
DW-13585,2020-09-26,12.96
DW-13585,2021-02-02,159.73
DW-13585,2021-04-14,198.27200000000002
DW-13585,2021-05-02,129.93
Dl-13600,2018-03-30,60.239999999999995
Dl-13600,2018-07-01,19.92
Dl-13600,2020-04-07,658.7460000000001
Dl-13600,2021-06-08,1.624
Dl-13600,2021-09-02,15.072000000000001
Dp-13240,2018-05-26,48.4
Dp-13240,2018-10-11,408.47
Dp-13240,2019-11-09,2339.84
Dp-13240,2019-12-13,57.32000000000001
Dp-13240,2020-01-15,311.97
Dp-13240,2021-06-15,146.89
Dp-13240,2021-08-22,314.532
Dp-13240,2021-09-07,7.857
Dp-13240,2021-09-15,98.6
Dp-13240,2021-10-02,2437.672
Dp-13240,2021-10-07,1027.21
EA-14035,2018-09-13,18.648
EA-14035,2018-12-05,362.466
EA-14035,2019-05-23,186.69
EA-14035,2019-11-26,599.99
EA-14035,2020-02-16,167.182
EA-14035,2020-02-21,135.8
EA-14035,2020-06-12,198.84
EA-14035,2020-06-20,106.33599999999998
EA-14035,2020-07-02,569.9019999999999
EA-14035,2020-07-10,341.991
EA-14035,2021-04-30,9.78
EA-14035,2021-07-31,54.816
EB-13705,2018-07-08,699.192
EB-13705,2018-12-15,445.80199999999996
EB-13705,2019-03-31,120.756
EB-13705,2019-10-02,57.504
EB-13705,2020-03-07,21.072
EB-13705,2020-06-14,1293.488
EB-13705,2021-05-08,41.472
EB-13705,2021-10-20,949.772
EB-13705,2021-11-12,15.92
EB-13750,2019-03-12,45.976
EB-13750,2019-06-05,1522.638
EB-13750,2020-04-09,35.352
EB-13750,2020-05-30,138.53
EB-13750,2020-08-28,18.432000000000002
EB-13750,2020-09-24,63.2
EB-13750,2020-11-11,492.96599999999995
EB-13750,2021-04-16,503.22
EB-13750,2021-11-10,341.96
EB-13750,2021-11-25,74.03999999999999
EB-13840,2018-05-30,13.62
EB-13840,2018-12-13,94.428
EB-13840,2020-12-04,212.88
EB-13840,2021-10-01,643.52
EB-13870,2018-05-05,127.869
EB-13870,2018-11-08,333.57599999999996
EB-13870,2019-05-23,140.986
EB-13870,2019-07-09,5.16
EB-13870,2019-09-25,1044.63
EB-13870,2020-10-03,599.2919999999999
EB-13870,2020-12-09,40.68
EB-13870,2021-01-30,419.13599999999997
EB-13870,2021-03-10,53.982
EB-13870,2021-09-21,1.9080000000000001
EB-13930,2018-02-02,199.296
EB-13930,2020-02-27,56.82
EB-13930,2020-05-18,122.22
EB-13930,2020-10-22,39.92
EB-13930,2021-07-22,526.344
EB-13975,2020-01-04,959.9680000000001
EB-13975,2020-02-07,623.96
EB-13975,2020-10-10,24.703
EB-13975,2021-12-30,34.624
EB-14110,2019-04-13,721.488
EB-14110,2019-11-12,15.56
EB-14110,2019-11-28,74.128
EB-14110,2020-09-11,372.812
EB-14110,2020-11-14,1628.6100000000001
EB-14110,2021-09-08,258.528
